baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000070003	50.2901607692914	-0.0874935777640709	0.217287397796871	-0.402662918564027	0.687196216519714	0.917020444484395	Ssbp4	single stranded DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1924150]
ENSMUSG00000037415	49.020670055315	-0.111982952338551	0.277766221953419	-0.403155400073555	0.686833907439833	0.917020444484395	Ranbp10	RAN binding protein 10 [Source:MGI Symbol;Acc:MGI:1921584]
ENSMUSG00000020397	23.3557112649958	0.158778280733749	0.392063035022988	0.404981512027624	0.685491100755656	0.917020444484395	Med7	mediator complex subunit 7 [Source:MGI Symbol;Acc:MGI:1913463]
ENSMUSG00000045176	8.72579917304686	-0.196000480426075	0.486294902243708	-0.403048601829368	0.686912470728229	0.917020444484395	2310047M10Rik	RIKEN cDNA 2310047M10 gene [Source:MGI Symbol;Acc:MGI:1919173]
ENSMUSG00000019461	18.8221747738214	0.163071038516822	0.402689102733583	0.404955181080998	0.685510455815806	0.917020444484395	Plscr3	phospholipid scramblase 3 [Source:MGI Symbol;Acc:MGI:1917560]
ENSMUSG00000020803	111.878393756396	-0.0896086810577096	0.222517830214551	-0.402703374247849	0.687166451349133	0.917020444484395	Txndc17	thioredoxin domain containing 17 [Source:MGI Symbol;Acc:MGI:1289248]
ENSMUSG00000021606	150.597511329394	-0.0658408596202837	0.163244892967828	-0.403325693216383	0.686708642814945	0.917020444484395	Ndufs6	NADH dehydrogenase (ubiquinone) Fe-S protein 6 [Source:MGI Symbol;Acc:MGI:107932]
ENSMUSG00000076617	303.556339243218	0.0640438598281292	0.158979358876744	0.402843867786523	0.687063087337512	0.917020444484395	Ighm	immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448]
ENSMUSG00000068105	9.03497244968729	-0.255016699100869	0.632148004414361	-0.403412962344354	0.686644452521386	0.917020444484395	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c [Source:MGI Symbol;Acc:MGI:1919299]
ENSMUSG00000045975	13.5347805084039	0.164039457205696	0.406735884688237	0.403307068250033	0.686722342591919	0.917020444484395	C2cd2	C2 calcium-dependent domain containing 2 [Source:MGI Symbol;Acc:MGI:1891883]
ENSMUSG00000024187	11.2317505074322	-0.194420884672498	0.480538731118183	-0.404589416174826	0.685779339565783	0.917020444484395	Itfg3	integrin alpha FG-GAP repeat containing 3 [Source:MGI Symbol;Acc:MGI:2146854]
ENSMUSG00000043510	21.9357816422193	-0.144735747050751	0.35975083407394	-0.402322200095312	0.687446918535181	0.917222883097415	Hscb	HscB iron-sulfur cluster co-chaperone homolog (E. coli) [Source:MGI Symbol;Acc:MGI:2141135]
ENSMUSG00000003099	129.240482129432	-0.0710219474257045	0.176616647937509	-0.402124874722081	0.687592127053389	0.917284529467192	Ppp5c	protein phosphatase 5, catalytic subunit [Source:MGI Symbol;Acc:MGI:102666]
ENSMUSG00000041642	197.430284837031	-0.0832691289084172	0.207251592281956	-0.401777993556418	0.68784741916485	0.917360923932969	Kif21b	kinesin family member 21B [Source:MGI Symbol;Acc:MGI:109234]
ENSMUSG00000097588	15.644816209613	-0.176569372648312	0.439391451136724	-0.401849813398781	0.687794559411949	0.917360923932969	Gm17388	predicted gene, 17388 [Source:MGI Symbol;Acc:MGI:4937022]
ENSMUSG00000057110	228.819078648986	0.0667043078994935	0.166162528270845	0.401440135713181	0.688096104640456	0.917428465893484	Cntrl	centriolin [Source:MGI Symbol;Acc:MGI:1889576]
ENSMUSG00000011254	52.4989052037031	-0.121401509256847	0.302330150101694	-0.401552770095909	0.688013194616756	0.917428465893484	Thg1l	tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913878]
ENSMUSG00000060981	6.60499524206755	-0.254057449110937	0.633193549644998	-0.40123189702955	0.688249398738552	0.917469753893087	Hist1h4h	histone cluster 1, H4h [Source:MGI Symbol;Acc:MGI:2448427]
ENSMUSG00000075704	21.2582778751868	0.173701073903267	0.433030414818271	0.401129038421386	0.688325122429665	0.917469753893087	Txnrd2	thioredoxin reductase 2 [Source:MGI Symbol;Acc:MGI:1347023]
ENSMUSG00000025436	23.0115644721428	-0.164498407386589	0.410449210941348	-0.400776522408994	0.688584665619454	0.917683677641576	Xrcc6bp1	XRCC6 binding protein 1 [Source:MGI Symbol;Acc:MGI:1916984]
ENSMUSG00000027340	36.1413396782921	0.124805943420185	0.311861639041846	0.400196522418194	0.689011775792285	0.918120825933485	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2 [Source:MGI Symbol;Acc:MGI:1859682]
ENSMUSG00000078485	14.3170338637653	0.183443272587466	0.458604527900443	0.400003186683079	0.689154169660398	0.918178513359734	Plekhn1	pleckstrin homology domain containing, family N member 1 [Source:MGI Symbol;Acc:MGI:2387630]
ENSMUSG00000090100	12.0633465911687	-0.199866515216448	0.500235405821183	-0.399544920032895	0.689491732003473	0.918385240738337	Ttbk2	tau tubulin kinase 2 [Source:MGI Symbol;Acc:MGI:2155779]
ENSMUSG00000002458	111.756734661879	0.0665281017287907	0.166679712533397	0.399137367815299	0.689791989681496	0.918385240738337	Rgs19	regulator of G-protein signaling 19 [Source:MGI Symbol;Acc:MGI:1915153]
ENSMUSG00000025470	37.1788047040619	0.125432731017583	0.314139766174842	0.399289566376548	0.689679854071462	0.918385240738337	Zfp511	zinc finger protein 511 [Source:MGI Symbol;Acc:MGI:1917002]
ENSMUSG00000022369	31.4678918404116	0.158216234115999	0.396546580617039	0.398985243725489	0.689904077230311	0.918385240738337	Mtbp	Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]
ENSMUSG00000039840	20.2475540821321	0.167296707244845	0.418821498114732	0.399446322593058	0.689564367633082	0.918385240738337	Epg5	ectopic P-granules autophagy protein 5 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1918673]
ENSMUSG00000024944	27.9699603727393	0.133506600711474	0.334583863159331	0.399022832275377	0.689876380731294	0.918385240738337	Arl2	ADP-ribosylation factor-like 2 [Source:MGI Symbol;Acc:MGI:1928393]
ENSMUSG00000031782	32.661520837378	0.138194967873553	0.346523142997499	0.398804439663501	0.690037305505703	0.918430632884692	Coq9	coenzyme Q9 homolog (yeast) [Source:MGI Symbol;Acc:MGI:1915164]
ENSMUSG00000021972	53.6244003690381	0.109779039234459	0.27543104100671	0.39857177619927	0.69020876132015	0.918526885037517	Hmbox1	homeobox containing 1 [Source:MGI Symbol;Acc:MGI:2445066]
ENSMUSG00000030060	43.2546895390683	0.103156500168557	0.259024591308207	0.398249832757437	0.69044603611533	0.918624500129535	Hmces	5-hydroxymethylcytosine (hmC) binding, ES cell specific [Source:MGI Symbol;Acc:MGI:1914053]
ENSMUSG00000020477	132.159565628842	0.0683177247985453	0.171676074909945	0.397945519399733	0.690670345373541	0.918624500129535	Mrps24	mitochondrial ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:1928142]
ENSMUSG00000020268	7.87289091667831	-0.205404819567248	0.516131534114751	-0.397969908813168	0.69065236694475	0.918624500129535	Lyrm7	LYR motif containing 7 [Source:MGI Symbol;Acc:MGI:1922780]
ENSMUSG00000034820	70.9631250325754	-0.0808348868609779	0.203136330375576	-0.397934169193287	0.690678712131931	0.918624500129535	Cpsf7	cleavage and polyadenylation specific factor 7 [Source:MGI Symbol;Acc:MGI:1917826]
ENSMUSG00000023965	41.9041016086888	-0.103912231851825	0.261238933992815	-0.397767018352183	0.690801931068324	0.918656508016079	Fbxl17	F-box and leucine-rich repeat protein 17 [Source:MGI Symbol;Acc:MGI:1354704]
ENSMUSG00000025950	7.78886644847173	-0.206729528078392	0.522616235726778	-0.395566601161754	0.692424779948483	0.918839168709253	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble [Source:MGI Symbol;Acc:MGI:96413]
ENSMUSG00000048000	122.699719169275	-0.0845963792908591	0.213840199363104	-0.395605594938737	0.692396008988754	0.918839168709253	Gigyf2	GRB10 interacting GYF protein 2 [Source:MGI Symbol;Acc:MGI:2138584]
ENSMUSG00000040596	22.8249653129128	-0.167054334352871	0.421790225061309	-0.396060231904588	0.692060594845893	0.918839168709253	Pogk	pogo transposable element with KRAB domain [Source:MGI Symbol;Acc:MGI:1918842]
ENSMUSG00000005506	477.179962719808	0.0383007468555142	0.0967282660730401	0.395962301511671	0.692132839124519	0.918839168709253	Celf1	CUGBP, Elav-like family member 1 [Source:MGI Symbol;Acc:MGI:1342295]
ENSMUSG00000059708	9.93578728093763	-0.23077611388285	0.582378983436719	-0.396264495193491	0.69190991669209	0.918839168709253	Akap17b	A kinase (PRKA) anchor protein 17B [Source:MGI Symbol;Acc:MGI:2443758]
ENSMUSG00000047248	65.5661183317827	0.0911232818883788	0.229982618987224	0.39621812417677	0.69194412196066	0.918839168709253	C2cd3	C2 calcium-dependent domain containing 3 [Source:MGI Symbol;Acc:MGI:2142166]
ENSMUSG00000050052	52.5826881232483	-0.0976972260596501	0.246982252594394	-0.39556375016181	0.692426883532434	0.918839168709253	Tdrp	testis development related protein [Source:MGI Symbol;Acc:MGI:1919398]
ENSMUSG00000038604	31.3313927450686	0.138496799309797	0.348757011636179	0.397115454855072	0.691282323684028	0.918839168709253	Fam65a	family with sequence similarity 65, member A [Source:MGI Symbol;Acc:MGI:1922937]
ENSMUSG00000075595	58.5635416495348	-0.0965939970674865	0.244066552807612	-0.395769088211066	0.692275382819618	0.918839168709253	Zfp652	zinc finger protein 652 [Source:MGI Symbol;Acc:MGI:2442221]
ENSMUSG00000020925	50.1405969923825	-0.114226516849316	0.288389670828698	-0.396083939210035	0.692043106139106	0.918839168709253	Ccdc43	coiled-coil domain containing 43 [Source:MGI Symbol;Acc:MGI:1289318]
ENSMUSG00000021550	81.4666266319235	0.0828339446749178	0.208933075269679	0.396461616084483	0.691764518808323	0.918839168709253	2210016F16Rik	RIKEN cDNA 2210016F16 gene [Source:MGI Symbol;Acc:MGI:1917403]
ENSMUSG00000035367	24.8422273454186	-0.134478391942257	0.339555517720631	-0.396042428775664	0.692073728192566	0.918839168709253	Rmi1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1921636]
ENSMUSG00000094114	11.1363661575872	0.179758594887848	0.452974688998365	0.396840263382788	0.691485257531746	0.918839168709253	Gm21967	predicted gene, 21967 [Source:MGI Symbol;Acc:MGI:5439436]
ENSMUSG00000022488	135.376080486552	-0.0610983720060302	0.154391334751367	-0.395737054183924	0.692299017073294	0.918839168709253	Nckap1l	NCK associated protein 1 like [Source:MGI Symbol;Acc:MGI:1926063]
ENSMUSG00000001750	49.1724837000317	0.0999643201591515	0.251948267374704	0.396765261379956	0.691540569939146	0.918839168709253	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3 [Source:MGI Symbol;Acc:MGI:1350931]
ENSMUSG00000029196	8.92240168556335	-0.221633777175694	0.56157275458772	-0.394666185930632	0.693089260866517	0.919323121249575	Tada2b	transcriptional adaptor 2B [Source:MGI Symbol;Acc:MGI:3035274]
ENSMUSG00000030034	41.1664571524899	0.103429357200899	0.262045933728807	0.394699340413878	0.693064789606848	0.919323121249575	Ino80b	INO80 complex subunit B [Source:MGI Symbol;Acc:MGI:1917270]
ENSMUSG00000068120	8.79611015689279	-0.204417947945626	0.517759746725708	-0.394812360826343	0.692981371866579	0.919323121249575	Gm10231	predicted pseudogene 10231 [Source:MGI Symbol;Acc:MGI:3704468]
ENSMUSG00000028619	40.5277074576399	-0.096492297971233	0.244691879332612	-0.394342052684429	0.693328519850096	0.919508837161629	Tceanc2	transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:MGI Symbol;Acc:MGI:1913776]
ENSMUSG00000029063	131.939415830624	-0.0737480546678232	0.187267438634782	-0.3938114132679	0.693720277389839	0.919765078708766	Nadk	NAD kinase [Source:MGI Symbol;Acc:MGI:2183149]
ENSMUSG00000054920	35.4617463491384	0.15314498786304	0.388854530309175	0.393836193039273	0.693701981293848	0.919765078708766	Klhl5	kelch-like 5 [Source:MGI Symbol;Acc:MGI:1919028]
ENSMUSG00000051730	35.1585523979939	-0.119544044934547	0.304140291548527	-0.393055600512153	0.694278415997848	0.919969091314418	Mettl5	methyltransferase like 5 [Source:MGI Symbol;Acc:MGI:1922672]
ENSMUSG00000027425	64.4643013671368	-0.115259194864868	0.293214694785831	-0.393088057708212	0.694254444198967	0.919969091314418	Csrp2bp	cysteine and glycine-rich protein 2 binding protein [Source:MGI Symbol;Acc:MGI:1917264]
ENSMUSG00000028032	26.6082688856004	0.122829402900346	0.312690050163457	0.3928151945869	0.694455981289545	0.919969091314418	Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:MGI Symbol;Acc:MGI:1330587]
ENSMUSG00000025498	45.6791096705746	0.0984584848144426	0.250546696902881	0.392974587298622	0.694338250980643	0.919969091314418	Irf7	interferon regulatory factor 7 [Source:MGI Symbol;Acc:MGI:1859212]
ENSMUSG00000038250	108.023297476819	-0.0705903159921935	0.179803342354702	-0.392597351460456	0.694616896042101	0.919969091314418	Usp38	ubiquitin specific peptidase 38 [Source:MGI Symbol;Acc:MGI:1922091]
ENSMUSG00000097335	10.7045729945705	0.215248486675676	0.548365396690096	0.392527478894373	0.694668511908869	0.919969091314418	Gm26563	predicted gene, 26563 [Source:MGI Symbol;Acc:MGI:5477057]
ENSMUSG00000021494	94.1980434487388	0.0795479712228827	0.202276734978805	0.393263077096919	0.694125186006857	0.919969091314418	Ddx41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 [Source:MGI Symbol;Acc:MGI:1920185]
ENSMUSG00000022378	247.461791025371	0.0582874098031536	0.148443501686931	0.392657200488859	0.694572685832171	0.919969091314418	Fam49b	family with sequence similarity 49, member B [Source:MGI Symbol;Acc:MGI:1923520]
ENSMUSG00000020777	27.9278346070382	0.152374631192178	0.388352417806131	0.39236174208202	0.694790949730507	0.919999735494233	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl [Source:MGI Symbol;Acc:MGI:1330812]
ENSMUSG00000071662	163.104005910999	0.0767015608342935	0.19590334098238	0.391527579109496	0.695407307203365	0.92068429569008	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G [Source:MGI Symbol;Acc:MGI:1914960]
ENSMUSG00000032333	14.3779271822616	-0.16360394621514	0.41819962935481	-0.391210165507667	0.695641894903975	0.920863288510548	Stoml1	stomatin-like 1 [Source:MGI Symbol;Acc:MGI:1916356]
ENSMUSG00000078193	19.4064698259248	0.138769634837791	0.355086123923014	0.390805569377521	0.695940957955379	0.920995997065646	Gm2000	predicted gene 2000 [Source:MGI Symbol;Acc:MGI:3780170]
ENSMUSG00000042308	72.8998953519512	-0.0851460568117165	0.217850462707691	-0.390846343649793	0.695910816921834	0.920995997065646	Setd1a	SET domain containing 1A [Source:MGI Symbol;Acc:MGI:2446244]
ENSMUSG00000038489	30.4785000471318	0.147846223425287	0.378733909309518	0.390369649485125	0.696263227339924	0.921159331901241	Polr2l	polymerase (RNA) II (DNA directed) polypeptide L [Source:MGI Symbol;Acc:MGI:1913741]
ENSMUSG00000024556	145.25827847233	-0.0557862514184145	0.14285703314437	-0.390504059831885	0.696163853829052	0.921159331901241	Me2	malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:MGI Symbol;Acc:MGI:2147351]
ENSMUSG00000054099	24.2802239684632	-0.139826499495617	0.358837843597423	-0.389664863922455	0.696784381291025	0.921717203406817	Slc25a40	solute carrier family 25, member 40 [Source:MGI Symbol;Acc:MGI:2442486]
ENSMUSG00000053293	13.9428914593561	-0.181743627717029	0.468634991125669	-0.387814890391514	0.698153025349857	0.922868851457616	Pom121	nuclear pore membrane protein 121 [Source:MGI Symbol;Acc:MGI:2137624]
ENSMUSG00000030695	610.646605790879	-0.0484495624692911	0.124853324002155	-0.388051842884493	0.697977668653151	0.922868851457616	Aldoa	aldolase A, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87994]
ENSMUSG00000018697	111.818836742094	-0.0847037201578223	0.218278568037378	-0.388053306925294	0.697976585239839	0.922868851457616	Aatf	apoptosis antagonizing transcription factor [Source:MGI Symbol;Acc:MGI:1929608]
ENSMUSG00000014767	64.3546835509185	-0.082783136616954	0.213436017785919	-0.38785926328511	0.69812018596258	0.922868851457616	Tbp	TATA box binding protein [Source:MGI Symbol;Acc:MGI:101838]
ENSMUSG00000024560	134.23155643946	0.0669898774059545	0.172702303759825	0.38789220495354	0.698095806935206	0.922868851457616	Cxxc1	CXXC finger 1 (PHD domain) [Source:MGI Symbol;Acc:MGI:1921572]
ENSMUSG00000015377	24.9039011495927	0.143182588732901	0.369408974714439	0.387599107042768	0.698312729840895	0.922948279882439	Dennd6b	DENN/MADD domain containing 6B [Source:MGI Symbol;Acc:MGI:1916690]
ENSMUSG00000025962	43.0031690361986	0.137261864495943	0.354886536493688	0.38677675927665	0.698921484150821	0.92296287780179	Fastkd2	FAST kinase domains 2 [Source:MGI Symbol;Acc:MGI:1922869]
ENSMUSG00000036992	92.9082131971475	-0.0806129031793798	0.2081770165472	-0.387232483760292	0.698584103852476	0.92296287780179	Nxt1	NTF2-related export protein 1 [Source:MGI Symbol;Acc:MGI:1929619]
ENSMUSG00000030766	45.7270949670785	-0.111801495416089	0.288796068811017	-0.387129561272699	0.698660293853366	0.92296287780179	Arhgap17	Rho GTPase activating protein 17 [Source:MGI Symbol;Acc:MGI:1917747]
ENSMUSG00000039497	10.7653247228309	-0.178864482432329	0.462431300343607	-0.38679146999657	0.69891059263473	0.92296287780179	Dse	dermatan sulfate epimerase [Source:MGI Symbol;Acc:MGI:2443455]
ENSMUSG00000070283	13.8360342954508	0.157284388517835	0.406550434679625	0.386875465135783	0.698848405539132	0.92296287780179	Ndufaf3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913956]
ENSMUSG00000025225	108.865621619948	0.0794740225474315	0.20527443399309	0.387159866922867	0.698637859300662	0.92296287780179	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]
ENSMUSG00000034278	11.5000804201119	-0.188261277516786	0.487457456175902	-0.386210683889613	0.699340641841658	0.922990177587316	Dnajc17	DnaJ (Hsp40) homolog, subfamily C, member 17 [Source:MGI Symbol;Acc:MGI:1916658]
ENSMUSG00000058402	9.29871937405164	0.199083339755795	0.51532331964407	0.386327053651096	0.699254466890308	0.922990177587316	Zfp420	zinc finger protein 420 [Source:MGI Symbol;Acc:MGI:2444666]
ENSMUSG00000045867	10.9358456088475	0.205979607810068	0.533305244591875	0.386232106094699	0.699324777829315	0.922990177587316	Cradd	CASP2 and RIPK1 domain containing adaptor with death domain [Source:MGI Symbol;Acc:MGI:1336168]
ENSMUSG00000037656	22.9415787187439	-0.146313073366834	0.378533877249668	-0.386525703934106	0.699107369942283	0.922990177587316	Slc20a2	solute carrier family 20, member 2 [Source:MGI Symbol;Acc:MGI:97851]
ENSMUSG00000023079	28.1781319617629	0.148139426483843	0.383709128349824	0.386072197763264	0.699443199605586	0.922994052748291	Gtf2ird1	general transcription factor II I repeat domain-containing 1 [Source:MGI Symbol;Acc:MGI:1861942]
ENSMUSG00000062190	18.0537721815813	0.182358468974389	0.472526143120736	0.385922496838009	0.699554068807197	0.92300889312143	Lancl2	LanC (bacterial lantibiotic synthetase component C)-like 2 [Source:MGI Symbol;Acc:MGI:1919085]
ENSMUSG00000022354	131.275097704656	0.0635169925257923	0.16487579241746	0.385241469317517	0.700058521777623	0.923542959457451	Ndufb9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9 [Source:MGI Symbol;Acc:MGI:1913468]
ENSMUSG00000029627	10.475233592525	-0.177386585396775	0.461290335894362	-0.384544334866355	0.700575042624223	0.924092791844167	Zkscan14	zinc finger with KRAB and SCAN domains 14 [Source:MGI Symbol;Acc:MGI:1914485]
ENSMUSG00000036402	22.9155294300598	-0.158809247562226	0.413916554079864	-0.383674549850412	0.701219677879811	0.924247258102347	Gng12	guanine nucleotide binding protein (G protein), gamma 12 [Source:MGI Symbol;Acc:MGI:1336171]
ENSMUSG00000000399	113.738345556351	-0.0686374965831951	0.178627831592806	-0.384248613282497	0.70079419050053	0.924247258102347	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9 [Source:MGI Symbol;Acc:MGI:1913358]
ENSMUSG00000003575	14.8503206722033	-0.165185192799517	0.430137217213691	-0.384029063724224	0.700956906330844	0.924247258102347	Crtc1	CREB regulated transcription coactivator 1 [Source:MGI Symbol;Acc:MGI:2142523]
ENSMUSG00000046718	36.8950568308727	-0.122435298254289	0.319049845207205	-0.383749749744507	0.70116393548624	0.924247258102347	Bst2	bone marrow stromal cell antigen 2 [Source:MGI Symbol;Acc:MGI:1916800]
ENSMUSG00000032078	99.2613219900535	0.0759316947232204	0.197913848180452	0.383660342221167	0.701230209554823	0.924247258102347	Zpr1	ZPR1 zinc finger [Source:MGI Symbol;Acc:MGI:1330262]
ENSMUSG00000003233	7.00766801929048	0.242444958801931	0.632060443965313	0.383578755982452	0.701290688015056	0.924247258102347	Dvl3	dishevelled 3, dsh homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:108100]
ENSMUSG00000073491	57.7149809662387	0.101714754916305	0.265306717273447	0.383385524353195	0.701433934811364	0.924304566352907	Pydc4	pyrin domain containing 4 [Source:MGI Symbol;Acc:MGI:3695276]
ENSMUSG00000003458	59.9567704141169	0.0916024875211773	0.240488410636739	0.380901879132729	0.703276058070368	0.924496690979279	Ncstn	nicastrin [Source:MGI Symbol;Acc:MGI:1891700]
ENSMUSG00000031358	60.9737513034882	-0.0933144703692515	0.244970793782862	-0.380920798468588	0.703262018969108	0.924496690979279	Msl3	male-specific lethal 3 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1341851]
ENSMUSG00000027739	23.0533407101292	-0.120840552225068	0.317092962647378	-0.381088723055163	0.703137414892712	0.924496690979279	Rab33b	RAB33B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1330805]
ENSMUSG00000078521	12.4282341575255	-0.197630754122118	0.518821602413278	-0.380922369467358	0.703260853213349	0.924496690979279	Aunip	aurora kinase A and ninein interacting protein [Source:MGI Symbol;Acc:MGI:1917135]
ENSMUSG00000029535	43.3410960447981	-0.102159200491912	0.267303424189221	-0.382184406360595	0.702324587448147	0.924496690979279	Triap1	TP53 regulated inhibitor of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1916326]
ENSMUSG00000069678	7.98841448032008	0.221208920425243	0.580258781972713	0.381224597192991	0.703036598855026	0.924496690979279	Pcgf1	polycomb group ring finger 1 [Source:MGI Symbol;Acc:MGI:1917087]
ENSMUSG00000086429	33.4055815430498	0.115117522784912	0.302022572251539	0.381155361755665	0.703087969586238	0.924496690979279	Gt(ROSA)26Sor	gene trap ROSA 26, Philippe Soriano [Source:MGI Symbol;Acc:MGI:104735]
ENSMUSG00000030330	47.5670759197417	0.0865368843406283	0.227078932910818	0.381087242358209	0.703138513570575	0.924496690979279	Ing4	inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]
ENSMUSG00000040250	60.2023953659808	-0.0991482957028947	0.258893938647609	-0.382968779496415	0.701742912928667	0.924496690979279	Asun	asunder, spermatogenesis regulator [Source:MGI Symbol;Acc:MGI:1918427]
ENSMUSG00000057706	12.6183753668723	-0.179195326779436	0.469813709992789	-0.381417832149228	0.702893231170618	0.924496690979279	Mex3b	mex3 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:1918252]
ENSMUSG00000030678	58.6136726279527	0.0897206858172303	0.235279958374294	0.38133586233681	0.702954046113846	0.924496690979279	Maz	MYC-associated zinc finger protein (purine-binding transcription factor) [Source:MGI Symbol;Acc:MGI:1338823]
ENSMUSG00000034163	104.917932016932	-0.0632894837727925	0.165382373581139	-0.382685786897004	0.701952754122949	0.924496690979279	Zfc3h1	zinc finger, C3H1-type containing [Source:MGI Symbol;Acc:MGI:2446143]
ENSMUSG00000021916	17.5802270471545	-0.176866639328732	0.463209104270154	-0.381828935783566	0.702588254351104	0.924496690979279	Glt8d1	glycosyltransferase 8 domain containing 1 [Source:MGI Symbol;Acc:MGI:1923735]
ENSMUSG00000020692	42.5611470391184	-0.104011139855258	0.271803543401444	-0.382670286610786	0.7019642483613	0.924496690979279	Nle1	notchless homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:2429770]
ENSMUSG00000025578	17.7249997129581	0.147288881607636	0.385640943622102	0.381932686462792	0.702511294576634	0.924496690979279	Cbx8	chromobox 8 [Source:MGI Symbol;Acc:MGI:1353589]
ENSMUSG00000003992	85.2648926938663	0.0766375435400479	0.200762855779315	0.381731686583949	0.702660394251612	0.924496690979279	Ssbp2	single-stranded DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1914220]
ENSMUSG00000086944	7.53124301102791	-0.249536741102663	0.653455772061344	-0.381872426217144	0.7025559938156	0.924496690979279	Gm15859	predicted gene 15859 [Source:MGI Symbol;Acc:MGI:3801904]
ENSMUSG00000026970	238.601504319223	0.0552009967298991	0.145981398442787	0.378137196373917	0.70532867746042	0.925102055248106	Rbms1	RNA binding motif, single stranded interacting protein 1 [Source:MGI Symbol;Acc:MGI:1861774]
ENSMUSG00000027774	72.3547586946684	-0.0982122895521292	0.259471264946216	-0.378509310356532	0.705052278698491	0.925102055248106	Gfm1	G elongation factor, mitochondrial 1 [Source:MGI Symbol;Acc:MGI:107339]
ENSMUSG00000073705	33.9223443982306	-0.138586274455965	0.366634804250568	-0.377995413553951	0.705434001114719	0.925102055248106	Apitd1	apoptosis-inducing, TAF9-like domain 1 [Source:MGI Symbol;Acc:MGI:1917178]
ENSMUSG00000042605	76.0530932676121	0.0844588730511511	0.222449277146596	0.379676994839107	0.704185199100017	0.925102055248106	Atxn2	ataxin 2 [Source:MGI Symbol;Acc:MGI:1277223]
ENSMUSG00000033685	361.525770216986	0.0432435331604722	0.114388388532107	0.378041282995558	0.705399926289556	0.925102055248106	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier) [Source:MGI Symbol;Acc:MGI:109354]
ENSMUSG00000074357	6.46983475235289	0.210774583567488	0.554886623182661	0.379851621505217	0.704055560764361	0.925102055248106	AA386476	expressed sequence AA386476 [Source:MGI Symbol;Acc:MGI:3034595]
ENSMUSG00000021273	19.6796492682357	-0.148360799748326	0.390962569089099	-0.379475713222344	0.704334636047445	0.925102055248106	Fdft1	farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706]
ENSMUSG00000032849	25.1442453398275	-0.122696819233431	0.323008608730069	-0.379856189331369	0.704052169843359	0.925102055248106	Abcc4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4 [Source:MGI Symbol;Acc:MGI:2443111]
ENSMUSG00000031996	63.6757556315517	-0.0895884831350115	0.236207387138585	-0.379278921884222	0.704480750325432	0.925102055248106	Aplp2	amyloid beta (A4) precursor-like protein 2 [Source:MGI Symbol;Acc:MGI:88047]
ENSMUSG00000020387	133.054296869567	0.0801938153817949	0.211650346027732	0.378897634172956	0.704763881107608	0.925102055248106	Jade2	jade family PHD finger 2 [Source:MGI Symbol;Acc:MGI:1924151]
ENSMUSG00000050954	9.10255620645094	0.199920733152759	0.528654128943821	0.378169245650598	0.705304870372867	0.925102055248106	Zfp169	zinc finger protein 169 [Source:MGI Symbol;Acc:MGI:1915161]
ENSMUSG00000021495	122.438784285849	0.0570753888005023	0.150846876040037	0.378366395770462	0.705158428168354	0.925102055248106	Fam193b	family with sequence similarity 193, member B [Source:MGI Symbol;Acc:MGI:2385851]
