baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	description
ENSMUSG00000032583	36.3644738006027	-0.0812022065272707	0.128139111370358	-0.633703524699601	0.526274324244622	NA	Mon1a	MON1 homolog A (yeast) [Source:MGI Symbol;Acc:MGI:1920075]
ENSMUSG00000032586	68.6662695445405	-0.182716355016959	0.128175541226854	-1.42551654760384	0.154007940240806	NA	Traip	TRAF-interacting protein [Source:MGI Symbol;Acc:MGI:1096377]
ENSMUSG00000032596	13.3496370499759	-0.0195118665364515	0.107612048206245	-0.181316747164368	0.856118961556964	NA	Uba7	ubiquitin-like modifier activating enzyme 7 [Source:MGI Symbol;Acc:MGI:1349462]
ENSMUSG00000032594	97.4721753057204	-0.0372715038962057	0.12301952719657	-0.302972257702231	0.761911003703684	NA	Ip6k1	inositol hexaphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:1351633]
ENSMUSG00000070284	19.71371630423	0.0439942866476236	0.116917562608132	0.376284671577336	0.70670527367882	NA	Gmppb	GDP-mannose pyrophosphorylase B [Source:MGI Symbol;Acc:MGI:2660880]
ENSMUSG00000032590	90.311045838777	-0.107811335995927	0.123880643180302	-0.870283954201084	0.384145245567336	NA	Apeh	acylpeptide hydrolase [Source:MGI Symbol;Acc:MGI:88041]
ENSMUSG00000039952	12.6611451044019	-0.0949709434843031	0.107437815649671	-0.883961972886534	0.37671674098109	NA	Dag1	dystroglycan 1 [Source:MGI Symbol;Acc:MGI:101864]
ENSMUSG00000032606	11.2653605981045	-0.212552010155575	0.0994947602725023	-2.13631360660023	0.0326538605551224	NA	Nicn1	nicolin 1 [Source:MGI Symbol;Acc:MGI:1913507]
ENSMUSG00000039461	6.2471258155078	-0.0383362118665038	0.0831577576741212	-0.461005839247565	0.644794415739212	NA	Tcta	T cell leukemia translocation altered gene [Source:MGI Symbol;Acc:MGI:1918829]
ENSMUSG00000032611	2.56554348143311	-0.0249879258895024	0.0583997530792454	-0.427877252419116	0.66874048930874	NA	1700102P08Rik	RIKEN cDNA 1700102P08 gene [Source:MGI Symbol;Acc:MGI:2148248]
ENSMUSG00000049305	40.1813561419774	-0.0167717741307935	0.128404942134383	-0.130616266414738	0.896078874233999	NA	Ccdc71	coiled-coil domain containing 71 [Source:MGI Symbol;Acc:MGI:1919704]
ENSMUSG00000062867	51.87925660423	0.05361130669847	0.129073275497873	0.415355591555848	0.677881610857818	NA	Impdh2	inosine 5'-phosphate dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:109367]
ENSMUSG00000070283	19.051894419033	-0.0452730953454916	0.118145262507908	-0.383198567462333	0.701572540109209	NA	Ndufaf3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913956]
ENSMUSG00000019039	21.9741815994112	0.0157469394194619	0.12027572677332	0.130923668822552	0.895835690828163	NA	Dalrd3	DALR anticodon binding domain containing 3 [Source:MGI Symbol;Acc:MGI:1915039]
ENSMUSG00000066357	29.6454992927158	-0.091691031569946	0.124689346799001	-0.735355777568969	0.462122846729351	NA	Wdr6	WD repeat domain 6 [Source:MGI Symbol;Acc:MGI:1930140]
ENSMUSG00000006675	10.4933223370489	0.0599988990805871	0.098340286335123	0.610115155411725	0.541785527919602	NA	P4htm	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum) [Source:MGI Symbol;Acc:MGI:1921693]
ENSMUSG00000064145	73.7798746125464	-0.000319159534521108	0.126389649403396	-0.00252520310031443	0.997985181574667	NA	Arih2	ariadne homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1344361]
ENSMUSG00000032602	44.5487968939114	0.0409868770602293	0.129227202379623	0.317169112272697	0.75111528571536	NA	Slc25a20	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20 [Source:MGI Symbol;Acc:MGI:1928738]
ENSMUSG00000032601	124.247556485447	0.0579205308387216	0.117128632773057	0.494503602299751	0.620950562919974	NA	Prkar2a	protein kinase, cAMP dependent regulatory, type II alpha [Source:MGI Symbol;Acc:MGI:108025]
ENSMUSG00000032599	4.14321671042954	-0.062419202049541	0.0709155812053969	-0.880190234481088	0.378756262845381	NA	Ip6k2	inositol hexaphosphate kinase 2 [Source:MGI Symbol;Acc:MGI:1923750]
ENSMUSG00000032598	24.4035587242709	0.0544626005581407	0.123514088504754	0.440942415698956	0.659254685722802	NA	Nckipsd	NCK interacting protein with SH3 domain [Source:MGI Symbol;Acc:MGI:1931834]
ENSMUSG00000023259	6.82587899290665	-0.0870620863767678	0.0845513376337698	-1.02969496182158	0.303153221389708	NA	Slc26a6	solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]
ENSMUSG00000025646	18.8936415639374	-0.0622741639824436	0.116801320341387	-0.533163185145757	0.593920623435898	NA	Atrip	ATR interacting protein [Source:MGI Symbol;Acc:MGI:1925349]
ENSMUSG00000091537	121.047358236859	-0.116317293786361	0.11901773462071	-0.977310601290186	0.328415406277895	NA	Tma7	translational machinery associated 7 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913417]
ENSMUSG00000025645	20.5605420492228	0.0229194038123782	0.11499097893372	0.199314798646847	0.842016503766618	NA	Ccdc51	coiled-coil domain containing 51 [Source:MGI Symbol;Acc:MGI:1913908]
ENSMUSG00000032478	52.3246728156115	-0.196588802618247	0.129171069647699	-1.52192594792645	0.128027636661905	NA	Nme6	NME/NM23 nucleoside diphosphate kinase 6 [Source:MGI Symbol;Acc:MGI:1861676]
ENSMUSG00000098973	71.1097532095656	-0.822593026776384	0.129252711179633	-6.36422260909604	1.96281296705355e-10	NA	Mir6236	microRNA 6236 [Source:MGI Symbol;Acc:MGI:5530929]
ENSMUSG00000054836	51.0839110683812	-0.0199419764500069	0.129228180097975	-0.154316004720392	0.877360578527767	NA	Elp6	elongator acetyltransferase complex subunit 6 [Source:MGI Symbol;Acc:MGI:1919349]
ENSMUSG00000036057	70.1188006593806	0.162378030098474	0.128253609617616	1.2660698640966	0.205488070689697	NA	Ptpn23	protein tyrosine phosphatase, non-receptor type 23 [Source:MGI Symbol;Acc:MGI:2144837]
ENSMUSG00000054792	29.2182795239512	0.00917163333250903	0.125520210661144	0.0730689765751657	0.941751228752518	NA	Klhl18	kelch-like 18 [Source:MGI Symbol;Acc:MGI:2143315]
ENSMUSG00000044791	161.340288370052	-0.0645344931517066	0.111098980460485	-0.580873855765577	0.561325473908605	NA	Setd2	SET domain containing 2 [Source:MGI Symbol;Acc:MGI:1918177]
ENSMUSG00000056724	56.6884028296997	0.16244098329707	0.128500453705557	1.26412770237593	0.206184194962143	NA	Nbeal2	neurobeachin-like 2 [Source:MGI Symbol;Acc:MGI:2448554]
ENSMUSG00000019659	51.8139335136218	-0.0824158907925578	0.129111350271084	-0.638331878796993	0.523257664496045	NA	Ccdc12	coiled-coil domain containing 12 [Source:MGI Symbol;Acc:MGI:1919904]
ENSMUSG00000049555	13.4854318567792	-0.0703712380566821	0.108654176082668	-0.647662525213402	0.517203247335543	NA	Tmie	transmembrane inner ear [Source:MGI Symbol;Acc:MGI:2159400]
ENSMUSG00000044037	58.1338088298733	-0.18672022093353	0.129218265793068	-1.44499866011626	0.14845826199329	NA	Als2cl	ALS2 C-terminal like [Source:MGI Symbol;Acc:MGI:2447532]
ENSMUSG00000032497	51.4507575631716	-0.0204538553629939	0.129245661449667	-0.158255643814855	0.874255358715925	NA	Lrrfip2	leucine rich repeat (in FLII) interacting protein 2 [Source:MGI Symbol;Acc:MGI:1918518]
ENSMUSG00000032498	90.0414928133818	0.15362168218075	0.125567645783657	1.22341771418912	0.221171966070403	NA	Mlh1	mutL homolog 1 (E. coli) [Source:MGI Symbol;Acc:MGI:101938]
ENSMUSG00000046785	46.1476269936004	0.0529023341135583	0.129214264952708	0.40941558683881	0.682234702946724	NA	Epm2aip1	EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]
ENSMUSG00000033392	70.9515639234741	0.0362845938492946	0.127410517308622	0.284784918982817	0.775808926921079	NA	Clasp2	CLIP associating protein 2 [Source:MGI Symbol;Acc:MGI:1923749]
ENSMUSG00000009741	88.8904578165503	-0.137452652161276	0.123463965461213	-1.1133017771445	0.265578843455637	NA	Ubp1	upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]
ENSMUSG00000032431	30.8394388839823	-0.111313631952457	0.126045510574523	-0.88312254395324	0.377170064934586	NA	Crtap	cartilage associated protein [Source:MGI Symbol;Acc:MGI:1891221]
ENSMUSG00000045594	53.1208261983473	-0.0864235920703415	0.128985444009541	-0.670025929933217	0.502841260668778	NA	Glb1	galactosidase, beta 1 [Source:MGI Symbol;Acc:MGI:88151]
ENSMUSG00000079260	65.2548198460888	0.0939378068624906	0.127985939681621	0.733969739927458	0.462967180824604	NA	Tmppe	transmembrane protein with metallophosphoesterase domain [Source:MGI Symbol;Acc:MGI:5317335]
ENSMUSG00000047898	15.5236597207352	-0.0503690900821788	0.0756447734000193	-0.665863453854513	0.505498381919639	NA	Ccr4	chemokine (C-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:107824]
ENSMUSG00000056167	134.33415583234	0.0817176285976329	0.118128419421402	0.691769423462104	0.489082141414519	NA	Cnot10	CCR4-NOT transcription complex, subunit 10 [Source:MGI Symbol;Acc:MGI:1926143]
ENSMUSG00000032435	120.645378045928	0.198174289235837	0.116670079644479	1.69858707425006	0.0893970135953326	NA	Dync1li1	dynein cytoplasmic 1 light intermediate chain 1 [Source:MGI Symbol;Acc:MGI:2135610]
ENSMUSG00000032436	13.6292805832325	0.00665155341157263	0.109868499681015	0.060541041616881	0.951724729294957	NA	Cmtm7	CKLF-like MARVEL transmembrane domain containing 7 [Source:MGI Symbol;Acc:MGI:2447166]
ENSMUSG00000050627	73.2282908593207	0.268246471805547	0.126523011881203	2.12013978972784	0.033994258264726	NA	Gpd1l	glycerol-3-phosphate dehydrogenase 1-like [Source:MGI Symbol;Acc:MGI:1289257]
ENSMUSG00000050621	5.43473485498507	-0.0707535632632763	0.0742847555178302	-0.952464106128661	0.34086166125335	NA	Rps27rt	ribosomal protein S27, retrogene [Source:MGI Symbol;Acc:MGI:3704345]
ENSMUSG00000032440	70.6559720152345	0.0975420276262967	0.126957768535913	0.768302946335296	0.442307224646501	NA	Tgfbr2	transforming growth factor, beta receptor II [Source:MGI Symbol;Acc:MGI:98729]
ENSMUSG00000039285	97.5657195194884	0.285812585612447	0.124490347815063	2.29586141117572	0.0216838067633234	NA	Azi2	5-azacytidine induced gene 2 [Source:MGI Symbol;Acc:MGI:1351332]
ENSMUSG00000039163	78.337971673684	0.00372738345513654	0.126062042521687	0.0295678491366288	0.97641170676898	NA	Cmc1	COX assembly mitochondrial protein 1 [Source:MGI Symbol;Acc:MGI:1915149]
ENSMUSG00000032446	2.52476483406486	0.0436746446369359	0.0567495031669568	0.769604000028781	0.441534831524994	NA	Eomes	eomesodermin homolog (Xenopus laevis) [Source:MGI Symbol;Acc:MGI:1201683]
ENSMUSG00000038708	142.957837723723	-0.252325184641085	0.11391720213414	-2.21498755160759	0.0267609189706982	NA	Golga4	golgi autoantigen, golgin subfamily a, 4 [Source:MGI Symbol;Acc:MGI:1859646]
ENSMUSG00000047409	38.058888355375	-0.0288548533404078	0.127612561876446	-0.226112954054985	0.821113569606733	NA	Ctdspl	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like [Source:MGI Symbol;Acc:MGI:1916524]
ENSMUSG00000032508	161.803588692648	0.0794647916180575	0.11097363825667	0.716069085112485	0.473948691752651	NA	Myd88	myeloid differentiation primary response gene 88 [Source:MGI Symbol;Acc:MGI:108005]
ENSMUSG00000036138	31.5862647971452	0.0496720731398171	0.124857031848537	0.397831603109659	0.690754320015715	NA	Acaa1a	acetyl-Coenzyme A acyltransferase 1A [Source:MGI Symbol;Acc:MGI:2148491]
ENSMUSG00000035769	8.81091761762814	0.00228080877493426	0.095561364368151	0.0238674781384182	0.980958315575142	NA	Xylb	xylulokinase homolog (H. influenzae) [Source:MGI Symbol;Acc:MGI:2142985]
ENSMUSG00000042787	30.5756241683766	0.109927536856729	0.126471978928264	0.869184919760612	0.38474599440006	NA	Exog	endo/exonuclease (5'-3'), endonuclease G-like [Source:MGI Symbol;Acc:MGI:2143333]
ENSMUSG00000032512	41.4244780431225	-0.223121056725202	0.129074585477657	-1.72862113714728	0.0838769240863778	NA	Wdr48	WD repeat domain 48 [Source:MGI Symbol;Acc:MGI:1914811]
ENSMUSG00000032513	26.7446025235766	0.164476789142134	0.123536851800366	1.33139858062699	0.183057896209293	NA	Gorasp1	golgi reassembly stacking protein 1 [Source:MGI Symbol;Acc:MGI:1921748]
ENSMUSG00000032515	59.6609010515684	0.090242272078609	0.128394675331764	0.702850580410976	0.482148871902301	NA	Csrnp1	cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989]
ENSMUSG00000042262	12.9008580363722	-0.100646485861756	0.104176092158474	-0.966118845278354	0.33398471557115	NA	Ccr8	chemokine (C-C motif) receptor 8 [Source:MGI Symbol;Acc:MGI:1201402]
ENSMUSG00000032519	50.0077740613987	0.0711249232908889	0.129102835747012	0.550916816655089	0.58169069890635	NA	Slc25a38	solute carrier family 25, member 38 [Source:MGI Symbol;Acc:MGI:2384782]
ENSMUSG00000032518	144.209838971238	-0.103464506023502	0.115751549898026	-0.893849854404984	0.371402230803155	NA	Rpsa	ribosomal protein SA [Source:MGI Symbol;Acc:MGI:105381]
ENSMUSG00000032536	76.1942591195596	-0.0726701532873168	0.125328209306865	-0.579838758482416	0.562023357692942	NA	Trak1	trafficking protein, kinesin binding 1 [Source:MGI Symbol;Acc:MGI:1914345]
ENSMUSG00000032528	28.4050009007755	-0.00880944152318514	0.125799759110526	-0.0700274911929305	0.944171778536095	NA	Vipr1	vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]
ENSMUSG00000061536	20.4498183542447	-0.102898681756033	0.118863723118525	-0.865686174522969	0.38666228379157	NA	Sec22c	SEC22 vesicle trafficking protein homolog C (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2447871]
ENSMUSG00000032526	110.370580645157	-0.0915457017635104	0.119891309285826	-0.763572458327744	0.445122067259935	NA	Deb1	differentially expressed in B16F10 1 [Source:MGI Symbol;Acc:MGI:1349474]
ENSMUSG00000038412	162.122189551673	0.0264903881359248	0.11078290834595	0.239119811272703	0.811012680143433	NA	Higd1a	HIG1 domain family, member 1A [Source:MGI Symbol;Acc:MGI:1930666]
ENSMUSG00000038145	38.4482064981896	-0.00866097696517353	0.128668409660619	-0.0673123806225482	0.946333020932563	NA	Snrk	SNF related kinase [Source:MGI Symbol;Acc:MGI:108104]
ENSMUSG00000037949	13.9411671903449	-0.0592996761706241	0.104733837229275	-0.56619405666203	0.571261869720085	NA	Ano10	anoctamin 10 [Source:MGI Symbol;Acc:MGI:2143103]
ENSMUSG00000032540	15.596879625611	0.0860782091714747	0.111838692489739	0.769663944161118	0.441499263273695	NA	Abhd5	abhydrolase domain containing 5 [Source:MGI Symbol;Acc:MGI:1914719]
ENSMUSG00000046603	15.5007526070273	-0.093859886243388	0.111716572839367	-0.840160809250254	0.400818228854594	NA	Tcaim	T cell activation inhibitor, mitochondrial [Source:MGI Symbol;Acc:MGI:1196217]
ENSMUSG00000032551	72.0384132306314	-0.0546730121282788	0.127266735589845	-0.429593890932182	0.667491081760381	NA	1110059G10Rik	RIKEN cDNA 1110059G10 gene [Source:MGI Symbol;Acc:MGI:1913452]
ENSMUSG00000066233	41.8206591271895	0.0809091531386431	0.127907957703477	0.632557618707436	0.527022570630635	NA	Tmem42	transmembrane protein 42 [Source:MGI Symbol;Acc:MGI:1277176]
ENSMUSG00000054871	20.3288737741081	0.311277006963043	0.118974454907838	2.61633480232516	0.00888793607450743	NA	Tmem158	transmembrane protein 158 [Source:MGI Symbol;Acc:MGI:1919559]
ENSMUSG00000035202	88.0215296996895	0.0434003029664795	0.123277436314696	0.352053905920704	0.724797835895624	NA	Lars2	leucyl-tRNA synthetase, mitochondrial [Source:MGI Symbol;Acc:MGI:2142973]
ENSMUSG00000025240	105.097944704873	0.0132254033279729	0.119518907824713	0.110655322816113	0.911889675552268	NA	Sacm1l	SAC1 (suppressor of actin mutations 1, homolog)-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1933169]
ENSMUSG00000029530	1.2756303436288	-0.0213836213765405	0.0416623879681317	-0.513259619033293	0.60776972679814	NA	Ccr9	chemokine (C-C motif) receptor 9 [Source:MGI Symbol;Acc:MGI:1341902]
ENSMUSG00000025245	17.6341762972062	0.00328018930735316	0.115955572823073	0.0282883282579107	0.977432189576892	NA	Lztfl1	leucine zipper transcription factor-like 1 [Source:MGI Symbol;Acc:MGI:1934860]
ENSMUSG00000025241	32.9251775035504	-0.0205448108051465	0.127444528629278	-0.161205906806005	0.871931229008518	NA	Fyco1	FYVE and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:107277]
ENSMUSG00000048521	9.19448051971785	0.049732871085957	0.0937616944476893	0.530417793523383	0.595822291809345	NA	Cxcr6	chemokine (C-X-C motif) receptor 6 [Source:MGI Symbol;Acc:MGI:1934582]
ENSMUSG00000023764	113.592381497429	0.0932751429686714	0.122173606562819	0.763463939494258	0.445186760218632	NA	Sfi1	Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]
ENSMUSG00000020453	118.380708966374	0.247910521419033	0.118820856050358	2.08642261686757	0.0369403580528129	NA	Patz1	POZ (BTB) and AT hook containing zinc finger 1 [Source:MGI Symbol;Acc:MGI:1891832]
ENSMUSG00000034614	17.8668142184158	0.0279180161237048	0.116947599050457	0.238722439369274	0.811320815641715	NA	Pik3ip1	phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]
ENSMUSG00000020451	77.0726367562822	0.167485348142854	0.126460498988681	1.32440840801874	0.185367443681483	NA	Limk2	LIM motif-containing protein kinase 2 [Source:MGI Symbol;Acc:MGI:1197517]
ENSMUSG00000020448	26.4712718685817	0.0937019229750985	0.122196801917612	0.76681158184708	0.443193549270467	NA	Rnf185	ring finger protein 185 [Source:MGI Symbol;Acc:MGI:1922078]
ENSMUSG00000034587	20.7295776238402	-0.0793947371651667	0.118596326662372	-0.669453594386554	0.503206173462872	NA	8430429K09Rik	RIKEN cDNA 8430429K09 gene [Source:MGI Symbol;Acc:MGI:1918773]
ENSMUSG00000056579	26.1917070869196	0.0659478251457689	0.122854434374523	0.536796457380824	0.591408219006637	NA	Tug1	taurine upregulated gene 1 [Source:MGI Symbol;Acc:MGI:2144114]
ENSMUSG00000034543	92.4964364892269	0.184857720028413	0.126517968283007	1.46111831020639	0.143982976131576	NA	Morc2a	microrchidia 2A [Source:MGI Symbol;Acc:MGI:1921772]
ENSMUSG00000004748	23.6658961034713	-0.0193719283453052	0.122487558847401	-0.158154252787741	0.874335250965088	NA	Mtfp1	mitochondrial fission process 1 [Source:MGI Symbol;Acc:MGI:1916686]
ENSMUSG00000003581	25.1134609670426	0.0705974731675185	0.115792121141636	0.609691509849484	0.542066179724531	NA	Rnf215	ring finger protein 215 [Source:MGI Symbol;Acc:MGI:1918923]
ENSMUSG00000034412	28.3200675105559	0.126895309008977	0.122925132074687	1.03229752018389	0.301932762426467	NA	Tbc1d10a	TBC1 domain family, member 10a [Source:MGI Symbol;Acc:MGI:2144164]
ENSMUSG00000020424	9.77428365441597	0.0444469999189828	0.0968586790269396	0.458885051556615	0.646316713937037	NA	Gatsl3	GATS protein-like 3 [Source:MGI Symbol;Acc:MGI:1919212]
ENSMUSG00000058755	14.3281815745498	-0.0579024441819733	0.107777000613068	-0.537243046778132	0.591099740203176	NA	Osm	oncostatin M [Source:MGI Symbol;Acc:MGI:104749]
ENSMUSG00000034394	78.3814240649504	0.564578309350734	0.127834873429217	4.41646550902516	1.00327900906187e-05	NA	Lif	leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]
ENSMUSG00000034354	106.915055299336	-0.0262985222247824	0.119570835848074	-0.219940941603829	0.825917150125268	NA	Mtmr3	myotubularin related protein 3 [Source:MGI Symbol;Acc:MGI:1921552]
ENSMUSG00000081974	8.53064535359117	-0.0114378578501661	0.0951951055871257	-0.120151742882388	0.904362944347711	NA	Gm11960	predicted gene 11960 [Source:MGI Symbol;Acc:MGI:3652301]
ENSMUSG00000020412	103.008518533732	0.0167022382331581	0.122874744954668	0.13592897579824	0.891877428689741	NA	Ascc2	activating signal cointegrator 1 complex subunit 2 [Source:MGI Symbol;Acc:MGI:1922702]
ENSMUSG00000009076	20.8551405404494	-0.0132020865337928	0.120046589120215	-0.109974690914144	0.912429446868924	NA	Zmat5	zinc finger, matrin type 5 [Source:MGI Symbol;Acc:MGI:1914428]
ENSMUSG00000009073	163.696611976101	0.105662135437581	0.109143919915586	0.968099143949583	0.332994857382164	NA	Nf2	neurofibromatosis 2 [Source:MGI Symbol;Acc:MGI:97307]
ENSMUSG00000034285	64.5244938012282	-0.0603832808240126	0.127594355226895	-0.473244139340143	0.636039010276918	NA	Nipsnap1	4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans) [Source:MGI Symbol;Acc:MGI:1278344]
ENSMUSG00000034274	129.9494601792	0.0965284018470329	0.117264603528281	0.823167425997843	0.41041278992655	NA	Thoc5	THO complex 5 [Source:MGI Symbol;Acc:MGI:1351333]
ENSMUSG00000009090	129.272924984316	-0.0615357115290968	0.117361545433667	-0.524326015831796	0.600051805039161	NA	Ap1b1	adaptor protein complex AP-1, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1096368]
ENSMUSG00000034175	30.025379114487	0.045522581965455	0.125622632995913	0.362375639483181	0.717071341104015	NA	Rhbdd3	rhomboid domain containing 3 [Source:MGI Symbol;Acc:MGI:2444684]
ENSMUSG00000020393	25.2746672231173	0.0674157583164228	0.121647994594562	0.554187173747592	0.579450755354179	NA	Kremen1	kringle containing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1933988]
ENSMUSG00000041961	56.7019221107228	0.0969720831108777	0.128601673696329	0.754049930484271	0.450819240753581	NA	Znrf3	zinc and ring finger 3 [Source:MGI Symbol;Acc:MGI:3039616]
ENSMUSG00000020482	63.2926792138819	0.0817658765587802	0.128019864281562	0.638696791452205	0.523020200411245	NA	Ccdc117	coiled-coil domain containing 117 [Source:MGI Symbol;Acc:MGI:2144383]
ENSMUSG00000049680	44.1684666463916	-0.0356762988131833	0.129143549401934	-0.276253045377805	0.782353717420441	NA	Urgcp	upregulator of cell proliferation [Source:MGI Symbol;Acc:MGI:1919296]
ENSMUSG00000083844	39.2053639222349	-0.12117744461656	0.128665818063076	-0.941799822522829	0.346295136065437	NA	2210015D19Rik	RIKEN cDNA 2210015D19 gene [Source:MGI Symbol;Acc:MGI:1913774]
ENSMUSG00000020474	62.782991098416	-0.05861836764465	0.128331696370167	-0.456772327512668	0.647834697843033	NA	Polm	polymerase (DNA directed), mu [Source:MGI Symbol;Acc:MGI:1860191]
ENSMUSG00000083022	6.24693310803234	-0.00621260907479915	0.0807172259958522	-0.0769675741225101	0.938649340524031	NA	Rps15a-ps6	ribosomal protein S15A, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3650298]
ENSMUSG00000004394	51.2963884535604	0.12485458604648	0.129143511640127	0.966789461280879	0.333649293877354	NA	Tmed4	transmembrane emp24 protein transport domain containing 4 [Source:MGI Symbol;Acc:MGI:1915070]
ENSMUSG00000071866	79.719682676845	-0.0219490520150521	0.127631131918499	-0.171972556265254	0.863459104465879	NA	Ppia	peptidylprolyl isomerase A [Source:MGI Symbol;Acc:MGI:97749]
ENSMUSG00000041126	92.6391628718655	0.108757050101652	0.126730751153175	0.858174114112216	0.390796327523584	NA	H2afv	H2A histone family, member V [Source:MGI Symbol;Acc:MGI:1924855]
ENSMUSG00000020437	128.542378758943	0.0724539820058485	0.115573099903595	0.626910432153206	0.530717948596235	NA	Myo1g	myosin IG [Source:MGI Symbol;Acc:MGI:1927091]
ENSMUSG00000000378	150.601490817753	0.0024775880747199	0.116158949817772	0.021329291273782	0.982982978093106	NA	Ccm2	cerebral cavernous malformation 2 [Source:MGI Symbol;Acc:MGI:2384924]
ENSMUSG00000041046	2.40010441143106	0.0213414989389744	0.0575445338123872	0.370869264638657	0.710734908465863	NA	Ramp3	receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292]
ENSMUSG00000020413	76.2504062444541	-0.0590149806609235	0.125978670968606	-0.468452161045818	0.639461274014388	NA	Hus1	Hus1 homolog (S. pombe) [Source:MGI Symbol;Acc:MGI:1277962]
ENSMUSG00000087452	4.81021056827658	-0.0111247636642228	0.0759922702236126	-0.146393358580911	0.883610869914462	NA	Gm11998	predicted gene 11998 [Source:MGI Symbol;Acc:MGI:3650897]
ENSMUSG00000073145	4.02442696931031	-0.0822753356936136	0.0683726116666565	-1.2033376185005	0.228845697250087	NA	Gm12000	predicted gene 12000 [Source:MGI Symbol;Acc:MGI:3651524]
ENSMUSG00000087060	11.7722087578795	0.0666273414329201	0.100705518858746	0.661605661615971	0.508223978179868	NA	Eldr	Egfr long non-coding downstream RNA [Source:MGI Symbol;Acc:MGI:1919985]
ENSMUSG00000020120	98.6971233467129	-0.338275821039537	0.125147417507656	-2.70301878997098	0.00687128618957744	NA	Plek	pleckstrin [Source:MGI Symbol;Acc:MGI:1860485]
ENSMUSG00000078970	48.6759773891104	-0.0728209572178031	0.129202172219503	-0.563620223769046	0.573012620314034	NA	Wdr92	WD repeat domain 92 [Source:MGI Symbol;Acc:MGI:2144224]
ENSMUSG00000016984	87.8206060485533	-0.15778561819733	0.123575873150468	-1.27683191042646	0.20166159704542	NA	Etaa1	Ewing tumor-associated antigen 1 [Source:MGI Symbol;Acc:MGI:1915395]
ENSMUSG00000045671	44.9569497791133	-0.0395253415294114	0.129116069750707	-0.306122557832852	0.759511333198878	NA	Spred2	sprouty-related, EVH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:2150019]
ENSMUSG00000044066	41.8827129728542	-0.016677278987144	0.129184671952962	-0.129096422470434	0.897281352776785	NA	Cep68	centrosomal protein 68 [Source:MGI Symbol;Acc:MGI:2667663]
ENSMUSG00000020142	15.5853095838987	0.0809962131206152	0.109645185051942	0.738711992526117	0.460081902012282	NA	Slc1a4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:2135601]
ENSMUSG00000049800	47.1094700602328	0.0311132406829906	0.128825704946565	0.241514228048633	0.809156590428193	NA	Sertad2	SERTA domain containing 2 [Source:MGI Symbol;Acc:MGI:1931026]
ENSMUSG00000020128	89.4657828234199	0.030542511779521	0.124065987541217	0.246179572538962	0.805543227794383	NA	Vps54	vacuolar protein sorting 54 (yeast) [Source:MGI Symbol;Acc:MGI:2178798]
ENSMUSG00000001891	86.415993889287	-0.00126935801084847	0.123493982856338	-0.0102787033140321	0.991798925730545	NA	Ugp2	UDP-glucose pyrophosphorylase 2 [Source:MGI Symbol;Acc:MGI:2183447]
ENSMUSG00000051355	95.6308147555698	0.0111826362952332	0.124907056131238	0.0895276587375796	0.928662573342511	NA	Commd1	COMM domain containing 1 [Source:MGI Symbol;Acc:MGI:109474]
ENSMUSG00000044068	9.58360612818614	0.162701125967224	0.0973245129846572	1.67173840359081	0.0945759177677674	NA	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1 [Source:MGI Symbol;Acc:MGI:98885]
