id	baseMean	symbol	entrezgene	description	xloc	type	group1_vs_group2_log2FoldChange	group1_vs_group2_pvalue	group1_vs_group2_padj	group1_vs_group3_log2FoldChange	group1_vs_group3_pvalue	group1_vs_group3_padj	group1_vs_group4_log2FoldChange	group1_vs_group4_pvalue	group1_vs_group4_padj	group2_vs_group3_log2FoldChange	group2_vs_group3_pvalue	group2_vs_group3_padj	group2_vs_group4_log2FoldChange	group2_vs_group4_pvalue	group2_vs_group4_padj	group3_vs_group4_log2FoldChange	group3_vs_group4_pvalue	group3_vs_group4_padj
ENSMUST00000069536	232.10113162368	-0.298289601256769	0.196648557788831	-1.51686645765835	0.129300403792515	0.510998865132431	Tcf7l1	21415	transcription factor 7 like 1 (T cell specific, HMG box)	XLOC_028476
ENSMUST00000176342	599.517437968021	-0.253402198316005	0.167058837233357	-1.51684402042161	0.129306069918704	0.510998865132431	Meis3	17537	Meis homeobox 3	XLOC_029190
ENSMUST00000107162	843.773569727442	0.24330555297765	0.160425095606261	1.51663025076081	0.129360063326677	0.510998865132431	Tenm4	23966	teneurin transmembrane protein 4	XLOC_029958
ENSMUST00000125755	1261.84293265898	-0.185796844589872	0.122495266207659	-1.51676754818347	0.129325383074843	0.510998865132431	Tmem161a	234371	transmembrane protein 161A	XLOC_032758
ENSMUST00000069520	144.915455989228	0.429175253363849	0.282786566057385	1.51766492781965	0.129098889826491	0.510998865132431	Syp	20977	synaptophysin	XLOC_036221
ENSMUST00000151575	148.345282715412	0.437208407523277	0.288133889434276	1.51737932799816	0.129170940059244	0.510998865132431	NA	NA	NA	XLOC_037612
ENSMUST00000120620	359.253277364143	0.283298875136561	0.186729294275842	1.51716352934995	0.129225401783323	0.510998865132431	Zc4h2	245522	zinc finger, C4H2 domain containing	XLOC_038197
ENSMUST00000037649	9344.36419990606	0.129504782712468	0.0854123409695656	1.51623033911005	0.12946111903031	0.511085318249216	Rab3gap1	226407	RAB3 GTPase activating protein subunit 1	XLOC_000845
ENSMUST00000112606	961.281055614137	0.241548940191696	0.159340255639245	1.51593167227355	0.129536630649216	0.511149025999576	Dpp10	269109	dipeptidylpeptidase 10	XLOC_002039
ENSMUST00000050813	531.126444725149	0.255382425119175	0.168471000794416	1.51588358776841	0.129548790999263	0.511149025999576	Mterf2	74238	mitochondrial transcription termination factor 2	XLOC_003804
ENSMUST00000096575	2604.50429261527	0.173482345577394	0.11446455035946	1.51559889094569	0.129620807677439	0.511150927847207	Map3k2	26405	mitogen-activated protein kinase kinase kinase 2	XLOC_015372
ENSMUST00000055296	2166.75184987635	0.168462105050157	0.111143007197736	1.51572383452288	0.129589198224551	0.511150927847207	Polr1a	20019	polymerase (RNA) I polypeptide A	XLOC_027494
ENSMUST00000120862	265.110134350278	-0.293179950315947	0.193475829063012	-1.51533114878378	0.129688563877745	0.51127703900051	NA	NA	NA	XLOC_017419
ENSMUST00000029664	1635.13075206673	0.177792870547173	0.117350151033842	1.51506298867822	0.129756453404914	0.511403606069945	Tbck	271981	TBC1 domain containing kinase	XLOC_021272
ENSMUST00000178993	77.7391965649001	-0.479777386220126	0.316727232181654	-1.51479676349698	0.129823880361218	0.5115282807395	NA	NA	NA	XLOC_021236
ENSMUST00000187864	2244.10086630286	-0.27124098333543	0.179114733579464	-1.51434210863002	0.129939093865623	0.51170008003131	Ly6c2	100041546	lymphocyte antigen 6 complex, locus C2	XLOC_012181
ENSMUST00000034427	353.683829318126	0.321529214109169	0.212317134772164	1.51438184418888	0.129929021364742	0.51170008003131	Adat1	30947	adenosine deaminase, tRNA-specific 1	XLOC_033835
ENSMUST00000034588	201.123581631011	-0.507366252048767	0.335079041028882	-1.51416886741369	0.129983015576239	0.511732031845737	Apoa1	11806	apolipoprotein A-I	XLOC_034236
ENSMUST00000005064	609.498797583875	-0.20190490063912	0.133373058947973	-1.51383571938527	0.130067510723351	0.511923656223469	Pias4	59004	protein inhibitor of activated STAT 4	XLOC_003763
ENSMUST00000079077	90.2995936221016	0.389332915744667	0.257378057442269	1.51268884229572	0.130358715088361	0.512589305250909	Tmem220	338369	transmembrane protein 220	XLOC_004646
ENSMUST00000147875	888.370344186679	0.201574226721745	0.133262994064207	1.51260466671359	0.130380108081104	0.512589305250909	Lyrm9	66274	LYR motif containing 9	XLOC_004879
ENSMUST00000076166	176.262180621306	0.39311452821547	0.259822808163761	1.51301008173115	0.130277098000068	0.512589305250909	NA	NA	NA	XLOC_007350
ENSMUST00000171545	1540.05231609934	0.40472999391651	0.267542512058483	1.51276890839703	0.130338369036478	0.512589305250909	Enpp2	18606	ectonucleotide pyrophosphatase/phosphodiesterase 2	XLOC_012082
ENSMUST00000180753	152.593516418691	0.340497057209565	0.225129254767499	1.51245140291168	0.130419066650284	0.512601452557537	NA	NA	NA	XLOC_033407
ENSMUST00000023818	2540.17031524675	-0.169410014548832	0.112050137935606	-1.51191259261269	0.130556100095921	0.512925885758296	Calcoco1	67488	calcium binding and coiled coil domain 1	XLOC_012534
ENSMUST00000005015	1353.0749808135	-0.193804960802058	0.128203017003875	-1.51170358803803	0.130609285443597	0.512925885758296	Prcc	94315	papillary renal cell carcinoma (translocation-associated)	XLOC_021719
ENSMUST00000145548	1296.7465899938	-0.253195056760795	0.167481655879402	-1.51177784475162	0.130590387429482	0.512925885758296	Lamtor2	83409	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	XLOC_021739
ENSMUST00000088041	12367.9796505163	-0.202776444128541	0.134191471085309	-1.51109785509119	0.130763521120728	0.51310858877988	Ptgis	19223	prostaglandin I2 (prostacyclin) synthase	XLOC_020412
ENSMUST00000048568	369.048584605454	-0.356774419487345	0.2360643436286	-1.51134395819073	0.130700839712246	0.51310858877988	Fam212a	68176	family with sequence similarity 212, member A	XLOC_035666
ENSMUST00000074208	945.392564580862	-0.210659193419194	0.139400830646445	-1.51117602701721	0.130743608538571	0.51310858877988	Ndufaf3	66706	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 3	XLOC_035677
ENSMUST00000021458	139.227354564982	0.410798442418007	0.271916707461413	1.5107510172993	0.130851898808761	0.51331443477244	Sptb	20741	spectrin beta, erythrocytic	XLOC_007850
ENSMUST00000034000	10902.0085429685	-0.186467019221534	0.123466738162638	-1.51026116018315	0.130976798143028	0.513522475243351	Asah1	11886	N-acylsphingosine amidohydrolase 1	XLOC_033394
ENSMUST00000112099	319.963246540902	0.231073443934055	0.152995028145666	1.51033302673111	0.130958468476096	0.513522475243351	NA	NA	NA	XLOC_036404
ENSMUST00000109966	316.028188103951	-0.31436616898444	0.208276504786889	-1.50936933239831	0.131204425683421	0.514265281823347	Zfp707	69020	zinc finger protein 707	XLOC_011622
ENSMUST00000023737	4053.43657933021	-0.208675487354998	0.138266012270927	-1.50923197919461	0.131239510559296	0.514265281823347	Dhh	13363	desert hedgehog	XLOC_012457
ENSMUST00000105718	703.784912525358	0.200890234278331	0.133119571626416	1.50909615936945	0.131274210908374	0.514265281823347	Zfp933	242747	zinc finger protein 933	XLOC_024904
ENSMUST00000109567	1444.70245546768	-0.164587010461926	0.109151136526262	-1.50788178391826	0.131584785601064	0.515340688140535	Dlgap4	228836	discs, large homolog-associated protein 4 (Drosophila)	XLOC_018576
ENSMUST00000151136	238.850235326861	-0.408439503474466	0.27099823186655	-1.50716667286448	0.131767940433772	0.515916612805215	NA	NA	NA	XLOC_014829
ENSMUST00000110567	3153.46583258266	0.143288740087514	0.0950886800951696	1.50689587808037	0.131837348167507	0.516046985116911	Map4k5	399510	mitogen-activated protein kinase kinase kinase kinase 5	XLOC_007810
ENSMUST00000023616	201.203676424366	0.505749896385207	0.33574857191984	1.50633521236824	0.131981143115544	0.516339740444329	Slc15a2	57738	solute carrier family 15 (H+/peptide transporter), member 2	XLOC_013363
ENSMUST00000142289	266.486683309684	0.257395266656874	0.170876597763706	1.50632251592935	0.131984400800723	0.516339740444329	NA	NA	NA	XLOC_023343
ENSMUST00000066936	731.903507091539	-0.172299957279864	0.114418454312572	-1.50587558899519	0.132099114173099	0.516647082826424	Gpsm1	67839	G-protein signalling modulator 1 (AGS3-like, C. elegans)	XLOC_017360
ENSMUST00000161308	21715.5316625585	-0.142227906799035	0.0944803600123856	-1.50537007670578	0.132228957812538	0.516658317817818	H3f3a	15078	H3 histone, family 3A	XLOC_002455
ENSMUST00000020286	5116.85521779599	0.364779132693552	0.242442857684589	1.50459838733678	0.132427361148042	0.516658317817818	Ppa1	67895	pyrophosphatase (inorganic) 1	XLOC_002828
ENSMUST00000105393	3721.47677684773	-0.258800856182227	0.171908280873794	-1.50545892767216	0.13220612878949	0.516658317817818	Icosl	50723	icos ligand	XLOC_002923
ENSMUST00000122148	338.471264530032	-0.304688716291793	0.202479771565081	-1.50478595435327	0.13237911598439	0.516658317817818	Bahcc1	268515	BAH domain and coiled-coil containing 1	XLOC_005448
ENSMUST00000132422	4488.09561873592	-0.163924386115598	0.108939120506287	-1.50473388580494	0.132392507462284	0.516658317817818	Gps1	209318	G protein pathway suppressor 1	XLOC_005467
ENSMUST00000099490	9566.90973480224	0.156179486487533	0.103801387295747	1.50459922122768	0.132427146628156	0.516658317817818	Nsd1	18193	nuclear receptor-binding SET-domain protein 1	XLOC_008652
ENSMUST00000148233	613.370449473245	-0.241445751400441	0.160431792299479	-1.50497446883678	0.13233064083596	0.516658317817818	Mitf	17342	microphthalmia-associated transcription factor	XLOC_027659
ENSMUST00000146055	576.378070494017	-0.222309348506175	0.147736626932671	-1.50476799911974	0.132383733761326	0.516658317817818	Ntpcr	66566	nucleoside-triphosphatase, cancer-related	XLOC_033151
ENSMUST00000112691	3585.52145586706	0.188378831015198	0.125114056112088	1.50565681322354	0.132155295815464	0.516658317817818	Gnl3l	237107	guanine nucleotide binding protein-like 3 (nucleolar)-like	XLOC_038577
ENSMUST00000044857	810.096379249923	-0.182906779926687	0.121584964659548	-1.50435360522452	0.132490343409083	0.516762963334934	Trappc5	66682	trafficking protein particle complex 5	XLOC_032370
ENSMUST00000092500	2499.25290680565	0.116453392711265	0.0774274702499073	1.50403199711158	0.132573128205388	0.516944768126386	Amz2	13929	archaelysin family metallopeptidase 2	XLOC_005319
ENSMUST00000109272	2399.94789830083	0.170496124057882	0.113387987673251	1.50365243758623	0.132670881742565	0.517184825690943	Mier3	218613	mesoderm induction early response 1, family member 3	XLOC_008925
ENSMUST00000024575	2316.90149811573	0.350309189550858	0.233015741021637	1.50337135171623	0.132743309879287	0.51718501676251	Rps6ka2	20112	ribosomal protein S6 kinase, polypeptide 2	XLOC_013666
ENSMUST00000163701	139.82756143517	0.37400091043623	0.248760250843115	1.50345929130012	0.132720646964805	0.51718501676251	Dzank1	241688	double zinc ribbon and ankyrin repeat domains 1	XLOC_020125
ENSMUST00000179939	8306.35774633583	0.171278574785466	0.113994473219379	1.50251648126699	0.132963774760588	0.517902781440057	Atp2a2	11938	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	XLOC_026726
ENSMUST00000151988	3445.94218009888	-0.153428711455851	0.102125245057201	-1.50235831864995	0.133004594807385	0.517920617000638	Naa60	74763	N(alpha)-acetyltransferase 60, NatF catalytic subunit	XLOC_012560
ENSMUST00000027451	5639.39840229188	0.234087844737838	0.155870113169724	1.50181352908203	0.133145273316206	0.51818602967372	Epha4	13838	Eph receptor A4	XLOC_001773
ENSMUST00000022694	5301.85681272426	-0.210644179044804	0.140252577982214	-1.50189167340308	0.133125087394488	0.51818602967372	Dmtn	13829	dematin actin binding protein	XLOC_011219
ENSMUST00000049811	2254.77981923772	0.168451367606719	0.112204177085362	1.50129319587242	0.133279744079938	0.518568152095396	Cep120	225523	centrosomal protein 120	XLOC_015906
ENSMUST00000099454	104.656520170759	0.344611270888448	0.229698771571666	1.50027476651494	0.133543243007043	0.519451955855649	NA	NA	NA	XLOC_016417
ENSMUST00000022580	1851.03576399695	-0.203960904191022	0.135967949959465	-1.50006603947348	0.133597296837334	0.519520807919004	Slc25a30	67554	solute carrier family 25, member 30	XLOC_011245
ENSMUST00000054674	3677.68001850613	0.159230040811271	0.106215424158262	1.49912352253112	0.133841590328498	0.51976363244146	Hjurp	381280	Holliday junction recognition protein	XLOC_001863
ENSMUST00000087328	2718.28317951412	-0.523714071189393	0.349225023542165	-1.49964646255127	0.133706005463134	0.51976363244146	Hspa1a	193740	heat shock protein 1A	XLOC_014828
ENSMUST00000096030	66.9352431355641	-0.49065790434701	0.3272541387779	-1.49931764401613	0.133791247224668	0.51976363244146	Klrg2	74253	killer cell lectin-like receptor subfamily G, member 2	XLOC_028198
ENSMUST00000072713	191.050169903438	0.29040385457053	0.193704468823594	1.49921091823131	0.133818923477357	0.51976363244146	Zfp108	54678	zinc finger protein 108	XLOC_029311
ENSMUST00000003123	5044.37252421621	-0.152982166381078	0.102039956183542	-1.49923786821219	0.133811934359523	0.51976363244146	Fam32a	67922	family with sequence similarity 32, member A	XLOC_032806
ENSMUST00000095087	7084.30327901765	-0.203391078992028	0.135715183750036	-1.49866119156306	0.133961549389366	0.52008815602375	Rapgef1	107746	Rap guanine nucleotide exchange factor (GEF) 1	XLOC_017406
ENSMUST00000028821	76.0203648400625	-0.548533991688322	0.366179599076186	-1.49799167695903	0.134135412904742	0.520621723471393	Fsip1	71313	fibrous sheath-interacting protein 1	XLOC_019893
ENSMUST00000162186	220.511098470898	-0.315851263992873	0.210941671597879	-1.49733934314783	0.134304982611345	0.520996880157092	NA	NA	NA	XLOC_011691
ENSMUST00000173804	351.592267284253	0.321184768554091	0.214502442255244	1.49734783985304	0.13430277288607	0.520996880157092	Gprasp2	245607	G protein-coupled receptor associated sorting protein 2	XLOC_037174
ENSMUST00000022528	223.154651207007	-0.326341192733068	0.217975655502258	-1.49714513752059	0.134355497040341	0.521051399783858	Pinx1	72400	PIN2/TERF1 interacting, telomerase inhibitor 1	XLOC_010383
ENSMUST00000123827	2319.66431963168	0.170387734642725	0.113833824831518	1.49681111826744	0.13444241246634	0.52124702022693	Iffo2	212632	intermediate filament family orphan 2	XLOC_023393
ENSMUST00000043914	559.726371817523	0.27968948606007	0.186919944855128	1.49630627313122	0.134573861134208	0.521503063870168	Ints9	210925	integrator complex subunit 9	XLOC_010392
ENSMUST00000111070	3294.53324988462	-0.176344087572062	0.117855226544494	-1.49627719315007	0.134581435837463	0.521503063870168	Pnpla6	50767	patatin-like phospholipase domain containing 6	XLOC_032362
ENSMUST00000113334	1664.44288488761	-0.195359752388101	0.130587227909892	-1.49600964439572	0.134651141941881	0.521631734749638	Ciz1	68379	CDKN1A interacting zinc finger protein 1	XLOC_017460
ENSMUST00000040676	602.815711019595	-0.194194470654717	0.129879852869013	-1.49518548385304	0.134866040907373	0.52192683033166	Ankrd54	223690	ankyrin repeat domain 54	XLOC_012267
ENSMUST00000023799	145.421967698387	0.438715277835141	0.293410220326346	1.49522834394514	0.134854858654814	0.52192683033166	Krt79	223917	keratin 79	XLOC_012520
ENSMUST00000029740	2605.68561394945	-0.136950186248434	0.0915958399783803	-1.49515727221628	0.13487340175039	0.52192683033166	Rnf115	67845	ring finger protein 115	XLOC_021075
ENSMUST00000030489	2464.43477952541	-0.173438883488314	0.115971575048903	-1.49552925719237	0.13477637018117	0.52192683033166	Tal1	21349	T cell acute lymphocytic leukemia 1	XLOC_023031
ENSMUST00000056045	285.073888717514	0.317511597806265	0.212394011721407	1.49491784270612	0.134935885033697	0.522027269360196	Fam185a	330050	family with sequence similarity 185, member A	XLOC_025110
ENSMUST00000105460	7271.69928450525	-0.208997980871779	0.139849507493567	-1.49444917338299	0.135058257171993	0.522359283692816	4632428N05Rik	74048	RIKEN cDNA 4632428N05 gene	XLOC_002815
ENSMUST00000049242	311.516024842226	-0.23968897462918	0.160411659353674	-1.4942116775983	0.135120301358364	0.522457853547723	Lrrc20	216011	leucine rich repeat containing 20	XLOC_002826
ENSMUST00000019220	3172.94925181658	-0.127068402335203	0.0850537730201599	-1.49397725489596	0.135181564318381	0.522553350195828	Strn4	97387	striatin, calmodulin binding protein 4	XLOC_029200
ENSMUST00000026050	2192.85548066791	-0.234354274396937	0.156894520754599	-1.4937059195553	0.135252500653236	0.522686178159924	Gsto1	14873	glutathione S-transferase omega 1	XLOC_016488
ENSMUST00000004507	1891.54430105315	-0.186251354616492	0.124795727764631	-1.49244976532986	0.13558127713621	0.523480864620727	Ddx56	52513	DEAD (Asp-Glu-Ala-Asp) box polypeptide 56	XLOC_005542
ENSMUST00000098123	123.053502635436	0.54855336523891	0.367512559922046	1.49261120587352	0.135538988350078	0.523480864620727	Gm13304	100504346	predicted gene 13304	XLOC_022486
ENSMUST00000180693	148.714687696623	-0.403870150951358	0.270650407667289	-1.49222073756429	0.135641287641911	0.523480864620727	NA	NA	NA	XLOC_032238
ENSMUST00000036221	166.558499908352	-0.380061414608316	0.254602228220146	-1.49276546896397	0.135498589192346	0.523480864620727	Fbxl8	50788	F-box and leucine-rich repeat protein 8	XLOC_033025
ENSMUST00000115277	2809.17206473031	0.155692263401969	0.104333973580247	1.49224895841066	0.135633892027596	0.523480864620727	Dpy19l1	244745	dpy-19-like 1 (C. elegans)	XLOC_035019
ENSMUST00000133436	933.905586554779	-0.203324674236458	0.136271483506251	-1.49205592399037	0.135684485254509	0.523506203772189	Mus81	71711	MUS81 endonuclease homolog (yeast)	XLOC_016604
ENSMUST00000022142	94.9781710669872	-0.454918822681998	0.304973639267713	-1.49166604620099	0.135786714457973	0.523712093627177	Naip1	17940	NLR family, apoptosis inhibitory protein 1	XLOC_009611
ENSMUST00000070587	228.609501114351	0.282612628726185	0.189490633463012	1.49143323636285	0.135847787493943	0.523712093627177	NA	NA	NA	XLOC_027340
ENSMUST00000054923	61.4619512915822	-0.517397890043228	0.346900208999434	-1.49148912748009	0.135833123635134	0.523712093627177	Dnajb13	69387	DnaJ (Hsp40) related, subfamily B, member 13	XLOC_031814
ENSMUST00000032840	921.112811718136	-0.240536205404225	0.161323615392343	-1.4910167046482	0.13595710923686	0.523992192045299	Mrps11	67994	mitochondrial ribosomal protein S11	XLOC_029838
ENSMUST00000099856	2078.20022749648	0.200809898947333	0.134750348834226	1.49023657960526	0.136162041398087	0.524219929292951	Mtr	238505	5-methyltetrahydrofolate-homocysteine methyltransferase	XLOC_009010
ENSMUST00000098603	1911.77752884925	0.189076280177309	0.126845643600458	1.49060129154192	0.136066205035591	0.524219929292951	Tet2	214133	tet methylcytosine dioxygenase 2	XLOC_022145
ENSMUST00000133742	89.0693382130419	-0.400784878535668	0.268911224983744	-1.49039847094481	0.136119494334053	0.524219929292951	NA	NA	NA	XLOC_023311
ENSMUST00000147487	1494.18973589961	-0.189458102817979	0.127133190358134	-1.49023321356348	0.136162926144807	0.524219929292951	NA	NA	NA	XLOC_030292
ENSMUST00000172774	5292.32509246243	-0.140277054537546	0.0941411792198317	-1.4900711431496	0.136205530768541	0.524242725616271	Tmem234	76799	transmembrane protein 234	XLOC_023250
ENSMUST00000135857	125.725062445489	0.317091690363877	0.212866173300414	1.48962930768888	0.136321731525902	0.52448659305487	NA	NA	NA	XLOC_006718
ENSMUST00000067689	4129.47291156821	0.1530564164954	0.102760147965249	1.48945305671572	0.136368106091113	0.52448659305487	Tnrc6b	213988	trinucleotide repeat containing 6b	XLOC_011703
ENSMUST00000033597	248.750918773179	0.363664545689442	0.244166571503262	1.48941168912053	0.13637899235826	0.52448659305487	Hmgn5	50887	high-mobility group nucleosome binding domain 5	XLOC_038323
ENSMUST00000065716	1286.38648855719	0.203797128361996	0.136860602934693	1.48908541970434	0.13646487669715	0.524675693537524	Eml5	319670	echinoderm microtubule associated protein like 5	XLOC_007973
ENSMUST00000037623	135.931448118955	0.512292124908558	0.344226114760738	1.48824305577349	0.136686806298316	0.524682016870597	Nrn1	68404	neuritin 1	XLOC_009244
ENSMUST00000022060	4325.80642360984	-0.129417095241128	0.0869534905984073	-1.48834847630025	0.136659016920007	0.524682016870597	Pdcd6	18570	programmed cell death 6	XLOC_009497
ENSMUST00000054072	506.348004416041	0.232717210888366	0.15636376165237	1.48830655152532	0.136670067978253	0.524682016870597	Zfp81	224694	zinc finger protein 81	XLOC_014769
ENSMUST00000029932	296.528945387676	0.430657711987456	0.289244422051759	1.48890584970518	0.136512162956264	0.524682016870597	Clca3a1	12722	chloride channel calcium activated 3A1	XLOC_022183
ENSMUST00000039522	356.294724429335	-0.304462804514894	0.204567632993955	-1.48832344618218	0.136665614589655	0.524682016870597	Apobr	171504	apolipoprotein B receptor	XLOC_030269
ENSMUST00000033961	3324.22969554222	-0.165378707251801	0.111118021961138	-1.4883157955209	0.136667631270646	0.524682016870597	Tm2d2	69742	TM2 domain containing 2	XLOC_032561
ENSMUST00000107747	136.967305710353	-0.356249406498125	0.239510449136533	-1.48740653187555	0.136907472787545	0.525387941355213	Anks6	75691	ankyrin repeat and sterile alpha motif domain containing 6	XLOC_023977
ENSMUST00000190610	1262.53338526308	0.146409085572407	0.0984879754208561	1.48656813125435	0.137128909998033	0.525423610777689	Cspp1	211660	centrosome and spindle pole associated protein 1	XLOC_000026
ENSMUST00000065917	7954.12094862345	0.167298816697913	0.112540954214395	1.48655942954955	0.137131209727911	0.525423610777689	Nap1l1	53605	nucleosome assembly protein 1-like 1	XLOC_003176
ENSMUST00000117269	894.157802372437	-0.204062183512812	0.137217875953811	-1.48713993781321	0.136977855308406	0.525423610777689	Traf3	22031	TNF receptor-associated factor 3	XLOC_007516
ENSMUST00000041761	1705.8212791416	0.266451870664072	0.179243452489381	1.48653614379503	0.137137363949393	0.525423610777689	Prss23	76453	protease, serine 23	XLOC_031748
ENSMUST00000191157	74.3630370199642	-0.402318663168573	0.270573572141862	-1.4869104176872	0.137038472432627	0.525423610777689	NA	NA	NA	XLOC_032032
ENSMUST00000034992	6216.66318415514	0.198228936866304	0.13330716826527	1.48700883415245	0.137012477742192	0.525423610777689	Nt5e	23959	5 nucleotidase, ecto	XLOC_034543	protein_coding	-0.293228942351592	0.030910908965648	0.236989163105191	-0.135848764225489	0.318094091356136	0.501586964533879	-0.0122615267157034	0.928391857719278	0.969355484442629	0.157380178126103	0.245961802304067	0.426945234632262	0.280967415635889	0.0388614217241133	0.207459311863767	0.123587237509786	0.364272462722961	0.713412997747595
ENSMUST00000135523	740.406890160258	Sall2	50524	sal-like 2 (Drosophila)	XLOC_011016	protein_coding	-0.0714258720556672	0.624517372611842	0.896360087842284	0.280507740899622	0.0558051684305773	0.148706258072232	0.183149680606269	0.212417917528141	0.450863576324767	0.351933612955289	0.0161887743453452	0.0605796737809185	0.254575552661936	0.0824056585991301	0.316915841507042	-0.0973580602933527	0.508654309110765	0.807866051511663
ENSMUST00000137626	206.359625876154	Mmp9	17395	matrix metallopeptidase 9	XLOC_018677	protein_coding	-0.604454710172572	0.00725270922097953	0.0912398481311782	-0.0928687771195378	0.682261767505947	0.811164968338393	-0.400841201336663	0.076717557631441	0.23560881553234	0.511585933053034	0.0227047860969741	0.0782997341003515	0.203613508835909	0.363651414128323	0.674877446939181	-0.307972424217125	0.172747562801972	0.509963937203674
ENSMUST00000137822	4028.53729246343	Rasa3	19414	RAS p21 protein activator 3	XLOC_033236	protein_coding	-0.294116101748682	0.00287303718790252	0.0478538163779894	-1.42446609455124	9.20027842746943e-48	9.5971663508734e-46	-0.845414296991807	9.01843304906278e-18	5.53143462249598e-16	-1.13034999280256	6.44088000432431e-31	1.58701062313446e-28	-0.551298195243125	1.92683925850401e-08	1.24599365806701e-06	0.579051797559437	2.94057593429809e-09	3.47303889893008e-07
ENSMUST00000138166	2980.63314880385	Bbx	70508	bobby sox homolog (Drosophila)	XLOC_013429	protein_coding	0.342259137918757	0.00613284918583964	0.0813784101344794	-0.0758205569594669	0.543094614567972	0.708594685201515	0.0825920277821666	0.508371016457411	0.725099389084111	-0.418079694878223	0.000809047281454994	0.00536344462948709	-0.25966711013659	0.0377925900613692	0.20350184799059	0.158412584741633	0.204343622517092	0.551830655213214
ENSMUST00000138380	1959.53857678191	Slc15a3	65221	solute carrier family 15, member 3	XLOC_016205	protein_coding	-0.939465268506792	0.000125566692102956	0.0044647049206007	-3.08302692778063	1.69308540609066e-36	9.83572501562667e-35	-1.73798155913063	1.22890239829553e-12	4.64609634233899e-11	-2.14356165927384	1.31659221340207e-18	7.61757867276479e-17	-0.798516290623837	0.00105737270529146	0.0149317325408302	1.34504536865	3.19409647618433e-08	2.50806773303024e-06
ENSMUST00000138803	3402.10922185657	Mesdc2	67943	mesoderm development candidate 2	XLOC_029891	protein_coding	0.012423356745887	0.90609420767217	0.980538567457442	0.0745742804348264	0.479153730724151	0.652399577532282	0.0715429567340679	0.49772384267421	0.717410095689359	0.0621509236889394	0.555113489689993	0.719036244100397	0.0591195999881808	0.57503521357679	0.822388603666187	-0.00303132370075855	0.977081122948814	0.994191937471222
ENSMUST00000138811	118.450848566884	Actn3	11474	actinin alpha 3	XLOC_016584	protein_coding	0.0411137528556525	NA	NA	0.230101083805267	NA	NA	-0.519142024759809	NA	NA	0.188987330949615	NA	NA	-0.560255777615462	NA	NA	-0.749243108565077	NA	NA
ENSMUST00000139092	67.0451605282922	BC094916	545384	cDNA sequence BC094916	XLOC_002415	protein_coding	-1.00438190565166	0.00243714147695543	0.0423123682556145	-2.36650786432544	5.35683078790522e-13	1.02757676228125e-11	-1.48608073530874	6.93122963880745e-06	0.000110155077231803	-1.36212595867379	2.27582251773587e-05	0.000237226692931899	-0.481698829657084	0.137519119883925	0.416031332516025	0.880427129016704	0.00603655061853952	0.0620189395323856
ENSMUST00000139108	2358.63884713546	Dpp7	83768	dipeptidylpeptidase 7	XLOC_019031	protein_coding	-0.529251489080711	0.00613126114630114	0.0813784101344794	-1.89769119122566	6.86002584242317e-23	2.31765081120732e-21	-0.931969257039821	1.37917883845891e-06	2.48861676520407e-05	-1.36843970214495	1.09100285841207e-12	3.38946127164497e-11	-0.40271776795911	0.0365438017438666	0.199635883303363	0.965721934185837	5.01912010362131e-07	2.58015271226087e-05
ENSMUST00000139380	1340.08147044309	Tlr13	279572	toll-like receptor 13	XLOC_036996	protein_coding	-1.67388829164134	2.58988008016795e-18	1.60921635763827e-15	-3.77654269926018	1.05269478574397e-87	6.83820962866686e-85	-3.04535462025689	2.03585942950145e-57	2.90944671070052e-54	-2.10265440761885	7.11816215035127e-30	1.45322364700957e-27	-1.37146632861555	1.50305447795153e-13	3.40954786419131e-11	0.731188079003297	7.10004332935935e-05	0.00185836482087682
ENSMUST00000139861	446.992937677232	Prodh	19125	proline dehydrogenase	XLOC_013204	protein_coding	0.0685203139525938	0.772722386516031	0.948799880833952	0.208928946735418	0.379062787072179	0.563234174469589	-0.188035526252309	0.428008066065039	0.664973282194901	0.140408632782825	0.554319972375726	0.718399086353631	-0.256555840204903	0.279378032570462	0.598948614381109	-0.396964472987728	0.094566747926437	0.367542397230544
ENSMUST00000140079	91.1150133448016	St18	240690	suppression of tumorigenicity 18	XLOC_000012	protein_coding	-2.26390084539014	1.33808762904124e-11	2.73180147237548e-09	-4.0331959960161	4.13994445594195e-34	2.21587813557552e-32	-2.43808065149544	3.35340149964042e-13	1.33491534349196e-11	-1.76929515062596	1.45778001011038e-08	2.70209262315012e-07	-0.174179806105301	0.582488476273972	0.82755172625821	1.59511534452066	3.3386282959594e-07	1.82805888802896e-05
ENSMUST00000140214	758.076154243252	Mcoln3	171166	mucolipin 3	XLOC_021337	protein_coding	-2.80479852362378	1.02991636268075e-19	7.74659723108979e-17	-6.32901772279243	6.56628376134566e-95	7.81989676944924e-92	-4.31978819502607	6.17358548623968e-45	4.01030500835687e-42	-3.52421919916865	3.22364245288307e-34	1.26858328945441e-31	-1.51498967140229	1.74980065156253e-07	8.85974693333045e-06	2.00922952776636	2.56735511088584e-12	7.33801437793392e-10
